,col1,col2,labels
17234,-32.16668,19.23528,5
17235,-3.6315448,12.987109,6
17236,-1.4736831,-42.21521,9
17237,-48.15916,-30.428762,4
17238,13.534611,-58.218864,6
17239,-13.362839,15.603421,4
17240,-64.38848,-12.74999,6
17241,39.230217,-1.2145107,3
17242,11.41119,12.590336,6
17243,12.469193,-19.675833,7
17244,-23.167141,33.8525,8
17245,11.809837,-27.359161,1
17246,2.9501495,5.67111,2
17247,-34.626884,6.3680973,2
17248,18.437418,-78.53149,2
17249,-18.008389,-76.67848,4
17250,-50.107376,-4.7641478,5
17251,-69.20302,-32.837326,7
17252,2.9986427,12.842025,8
17253,-11.900651,-52.785927,0
17254,60.933857,33.409412,8
17255,-0.53267646,35.291252,7
17256,-39.137333,-61.012806,4
17257,13.842912,24.100674,7
17258,-2.154586,-13.0466795,3
17259,-48.07575,-11.251507,5
17260,-5.529094,-85.43535,1
17261,-1.4333911,-39.20687,9
17262,-36.8496,-56.03385,9
17263,-2.0859222,-76.31219,0
17264,-27.210995,-66.389854,5
17265,-17.767418,-12.21672,2
17266,-7.6612883,31.696917,9
17267,-28.840876,-44.56363,7
17268,41.819427,8.7606735,8
17269,-11.691148,-24.480593,3
17270,-32.835464,-13.860552,8
17271,-21.847427,7.033518,7
17272,-2.1277323,-22.016342,3
17273,-16.811201,13.0734625,6
17274,-55.344097,-47.41252,6
17275,-33.37912,-58.05811,5
17276,-50.74941,-9.024492,2
17277,-56.23138,12.351588,0
17278,-20.533632,-21.823761,0
17279,18.47443,-47.747562,2
17280,-44.54917,-46.304905,3
17281,-57.67444,14.510698,6
17282,27.26399,-15.381117,4
17283,-24.855953,6.973313,7
17284,41.141495,-15.04304,2
17285,27.180096,-27.657856,0
17286,47.612988,-33.503494,3
17287,14.778058,-1.6845496,0
17288,-43.898834,-63.688694,3
17289,-7.0460243,-24.134193,4
17290,12.48791,-17.828892,0
17291,61.48836,5.1819167,3
17292,9.843326,-73.459206,1
17293,-42.41037,-3.8468614,9
17294,-1.3711878,-6.2941484,2
17295,-12.560368,21.167433,6
17296,2.0593572,-6.7837677,7
17297,-35.879692,14.4252615,0
17298,4.1965823,-13.248063,3
17299,-68.26502,-6.64904,5
17300,-27.047405,-65.5046,9
17301,-7.013966,-9.914207,4
17302,-3.5647116,12.814716,7
17303,-37.391983,-34.82539,2
17304,-61.199844,-49.10281,8
17305,13.466038,-56.668365,5
17306,8.76361,-28.712378,7
17307,4.685993,-4.01553,8
17308,29.175451,-19.456072,0
17309,-55.258976,-47.398785,6
17310,9.471623,-18.28349,8
17311,10.511379,-2.563022,3
17312,42.73718,27.255058,5
17313,-69.72535,-23.656898,5
17314,1.8933178,-11.829166,8
17315,-9.006384,15.321117,8
17316,-6.170844,22.385124,3
17317,-18.495756,-27.904612,3
17318,-45.22396,-44.663525,1
17319,-13.131666,18.846485,2
17320,49.68089,3.0039861,1
17321,-29.351393,6.0746474,0
17322,-3.1702776,-61.109215,7
17323,24.464312,-28.89369,0
17324,-40.838867,14.291433,8
17325,27.708345,-29.999947,7
17326,-3.940546,-72.41629,9
17327,8.123174,1.454939,3
17328,-37.80892,-61.374184,7
17329,-55.173767,-32.579388,2
17330,-11.845937,13.326245,2
17331,25.779827,-1.0565896,4
17332,-4.380914,-78.231064,5
17333,-35.576393,-1.041147,0
17334,12.519984,-20.478367,7
17335,-58.762535,-2.9188561,9
17336,-12.540925,-75.92185,9
17337,27.742012,-30.031332,2
17338,37.18013,-5.5581083,8
17339,18.158789,24.915756,4
17340,10.330866,28.80623,4
17341,-20.575836,8.228157,8
17342,-27.063324,-65.43529,5
17343,39.077488,-1.229638,2
17344,-7.190137,15.97553,8
17345,-53.771236,-21.759295,2
17346,-56.520046,-1.7148782,5
17347,5.86178,10.154769,6
17348,-54.53547,23.414066,8
17349,17.190641,21.589914,7
17350,-14.244412,3.309068,6
17351,10.247611,0.07921984,4
17352,-24.825644,-63.514744,7
17353,25.111303,-52.47317,0
17354,-18.850784,-41.478443,1
17355,72.647514,-24.427351,3
17356,26.664288,-51.211582,7
17357,-49.904137,-15.576178,0
17358,18.490473,24.521885,0
17359,-40.088467,4.778172,0
17360,42.875137,8.057925,2
17361,-57.91679,13.486757,1
17362,16.739159,23.20434,4
17363,-54.11114,12.987635,0
17364,-20.310236,0.5284893,2
17365,30.63174,-53.95009,1
17366,14.155505,22.574522,6
17367,-32.766376,1.6573105,2
17368,-15.107215,-25.898266,0
17369,-4.270073,-13.247753,4
17370,-43.563286,9.729711,8
17371,-19.153627,13.772508,6
17372,-32.529766,1.9093432,4
17373,-41.18643,13.593308,9
17374,-38.31378,-19.200708,8
17375,-55.010174,-49.034946,5
17376,-0.7634778,-0.2654525,5
17377,-36.403164,-42.833252,9
17378,-15.8312645,-48.919346,1
17379,-34.988083,-11.34905,8
17380,53.496803,-12.628284,3
17381,14.011144,-58.722862,9
17382,11.970977,-16.577667,4
17383,-24.015774,5.145703,8
17384,20.523241,24.5211,6
17385,66.08059,-12.469568,4
17386,-1.6214513,-42.0119,1
17387,-10.374411,-16.712185,3
17388,-34.161602,3.0429218,0
17389,4.759065,-24.53308,3
17390,12.954444,6.823251,1
17391,-6.704889,-23.901182,6
17392,2.059396,-10.651133,5
17393,-17.463516,0.80978155,8
17394,-48.885963,-37.70137,9
17395,4.405748,2.85742,3
17396,-68.09355,-0.5003545,1
17397,-39.41143,-45.58269,8
17398,-64.52045,-5.6678524,8
17399,-71.768524,-21.118944,1
17400,-29.887127,-16.606699,5
17401,-23.680496,30.526064,8
17402,10.7398405,-13.028762,7
17403,16.662382,-53.45298,2
17404,41.3541,-45.069893,3
17405,32.105396,-57.851387,9
17406,-39.475002,-44.46672,0
17407,32.24986,-41.79807,1
17408,9.287501,-9.437098,6
17409,-30.993055,-50.38923,2
17410,-0.9302891,-68.503654,5
17411,49.78348,-5.5706487,2
17412,2.4342363,-9.853522,8
17413,16.577038,22.229353,4
17414,-36.190273,-26.054846,5
17415,14.332875,49.84836,7
17416,27.796265,-29.67303,3
17417,-44.83407,18.631659,9
17418,-14.872181,-50.41804,1
17419,4.8349123,-35.8502,3
17420,-24.057486,8.005566,8
17421,-13.655358,-22.345469,7
17422,1.6926695,-18.020023,1
17423,19.94569,38.707977,3
17424,15.74033,-35.745594,3
17425,21.723564,-13.810878,0
17426,15.769865,-4.4425936,6
17427,-49.946857,-38.0497,7
17428,16.44271,-11.460736,4
17429,27.23656,1.2546006,0
17430,-31.924158,2.3376787,8
17431,27.216785,6.3047857,0
17432,-15.125744,-7.9958553,0
17433,-7.098481,-16.371937,3
17434,-28.99993,0.49596238,3
17435,-46.35544,9.538965,9
17436,18.377678,22.47482,2
17437,16.761967,0.827978,0
17438,-15.136318,25.378878,4
17439,17.894724,23.544462,6
17440,-69.0155,1.6147383,6
17441,-36.190754,-5.3810325,0
17442,18.209505,24.00196,6
17443,14.267455,1.678079,4
17444,-27.468994,-32.16649,0
17445,8.1337,-69.53948,0
17446,-26.490477,-69.71854,5
17447,57.932655,9.544273,2
17448,-5.5142174,-34.299866,5
17449,-47.647755,-44.929012,5
17450,-3.898491,-72.271164,0
17451,-16.151377,-65.35006,5
17452,-13.077221,33.932705,4
17453,22.081533,-46.356037,3
17454,-22.193213,-51.759113,4
17455,-2.9113195,19.315203,5
17456,8.780346,1.9757236,4
17457,-44.066063,19.889898,0
17458,12.751056,-70.16692,3
17459,-14.30848,-53.780598,5
17460,-59.28812,15.1781845,8
17461,-21.957241,2.540848,7
17462,11.922671,-5.1318645,3
17463,-44.416622,-2.642252,1
17464,26.509686,-49.640846,2
17465,-63.309772,-6.1642895,5
17466,-33.169086,45.546875,9
17467,-17.644878,4.068676,2
17468,-29.02059,-39.201584,9
17469,-4.8869395,-34.888092,1
17470,-30.248411,-26.98776,3
17471,8.23913,-37.321804,4
17472,12.4370365,-0.51367,4
17473,-23.65863,25.055708,6
17474,-30.181047,-34.709423,9
17475,32.60647,-73.737144,0
17476,-50.39932,-38.129196,5
17477,3.0061119,-5.7038555,8
17478,1.3528332,-9.280712,3
17479,-25.284565,-70.756744,9
17480,12.893513,11.103435,7
17481,6.8440895,7.5527477,6
17482,-3.0972736,21.476028,2
17483,-16.817793,-50.131634,9
17484,-33.34562,-57.92708,1
17485,-43.29314,19.014547,9
17486,11.85113,-5.1715555,6
17487,-30.955414,1.220677,6
17488,-3.9000635,-8.636117,1
17489,-46.07806,-37.967403,9
17490,54.94902,13.145644,3
17491,-42.32792,15.915515,5
17492,6.866284,-70.744896,1
17493,-28.409685,-24.04846,0
17494,61.531506,4.997596,1
17495,-45.552876,-30.235542,6
17496,-44.82703,48.64392,9
17497,-33.492455,-55.71228,0
17498,-17.222656,-18.536922,1
17499,15.993802,25.50665,6
17500,13.588377,32.702164,8
17501,9.398564,14.968473,9
17502,5.8807063,33.256275,3
17503,-48.065742,29.731699,3
17504,28.772276,-46.388878,1
17505,-26.842823,14.90781,4
17506,-7.1281424,-5.514757,7
17507,28.970646,-24.16252,6
17508,12.915986,12.834651,5
17509,4.039626,33.61039,5
17510,0.2349703,33.642273,0
17511,41.09648,1.8410803,2
17512,14.734461,6.888125,9
17513,31.601936,0.22834216,2
17514,24.108189,4.283129,0
17515,-7.114763,-22.17238,8
17516,58.23199,-21.832598,6
17517,63.22757,-31.082098,0
17518,-14.80992,-0.7950431,9
17519,13.398916,33.70896,2
17520,4.944231,30.444735,8
17521,-9.641063,-1.9609346,3
17522,1.4429643,-8.505103,0
17523,2.9177163,27.739075,8
17524,-20.763037,24.406012,5
17525,51.621754,-39.763103,0
17526,62.005463,-23.527525,3
17527,-7.555849,11.232107,8
17528,9.346472,30.422256,4
17529,-0.18684748,-0.6432085,5
17530,48.76223,10.994881,2
17531,20.255087,-0.75921667,0
17532,50.33229,-40.37805,3
17533,-11.004742,-7.130644,7
17534,54.87383,-3.1806521,2
17535,20.770988,30.26497,3
17536,-11.340483,-2.6643946,8
17537,36.777596,18.231583,9
17538,9.88291,6.280948,4
17539,-8.2569895,28.556208,8
17540,23.404303,10.625059,9
17541,13.734097,30.507618,2
17542,33.555664,9.137397,8
17543,-18.635794,-2.774877,8
17544,10.729736,17.815578,9
17545,22.995564,-6.318895,1
17546,0.95898837,24.884567,1
17547,13.267895,36.339622,3
17548,59.376366,1.5155919,4
17549,6.6694098,-23.325008,7
17550,48.53355,-22.146801,6
17551,5.285257,24.80624,7
17552,16.280434,37.493687,2
17553,-0.5261517,11.825341,5
17554,-33.328915,6.756381,6
17555,0.223797,28.20605,7
17556,45.696445,10.877121,2
17557,20.450472,35.6374,4
17558,37.252617,3.114939,8
17559,42.020416,4.8032556,5
17560,-43.85525,-53.875156,6
17561,25.41862,38.9629,0
17562,49.88733,-27.569212,6
17563,-21.249056,20.657642,1
17564,19.07531,-30.707558,7
17565,21.022524,3.518607,7
17566,9.753524,4.9121094,1
17567,-12.736751,9.050897,5
17568,32.829933,-26.614475,6
17569,-25.557432,19.549032,9
17570,10.223762,11.5475645,8
17571,7.772067,35.808426,6
17572,69.701836,-5.8759413,7
17573,-2.328468,8.408709,9
17574,2.1043808,35.326057,0
17575,18.439022,3.7414992,2
17576,-6.709909,0.19374065,8
17577,35.07656,9.30897,4
17578,17.310205,5.1064253,9
17579,-28.926723,19.50152,7
17580,-7.2183905,25.437141,2
17581,-4.7223625,16.311695,7
17582,19.533922,8.946261,1
17583,5.458566,-26.364864,1
17584,-41.107418,-22.659771,0
17585,16.3563,16.25073,4
17586,33.525707,-29.134491,6
17587,-7.4053507,-8.050468,8
17588,15.940128,5.7393503,5
17589,34.480713,-38.315617,2
17590,-0.55792207,-3.1678562,0
17591,34.591568,-46.19626,3
17592,-15.502618,-4.9549465,2
17593,14.431283,31.843473,5
17594,16.148077,8.797913,5
17595,38.713306,-53.46728,6
17596,25.961159,25.101603,5
17597,2.0489118,6.945828,9
17598,-30.605185,-3.9452703,8
17599,-23.366982,21.112103,7
17600,-14.932171,9.550579,9
17601,-28.235931,-8.744565,6
17602,21.406082,35.252632,3
17603,-17.681795,26.47368,1
17604,0.47636446,27.477879,6
17605,34.170258,20.589546,4
17606,25.409735,22.26165,1
17607,-35.95116,18.955994,8
17608,43.53516,-23.404821,3
17609,-19.566542,5.501908,7
17610,45.26954,-30.091679,6
17611,35.681507,7.898892,3
17612,46.53081,-37.81112,6
17613,10.20977,32.87729,5
17614,9.802285,18.621202,1
17615,11.488155,10.283004,5
17616,-18.14214,17.17195,2
17617,22.957634,-6.4842453,4
17618,18.080244,36.51,4
17619,24.298727,-2.552479,1
17620,11.635941,5.763974,1
17621,-1.7158586,17.569984,1
17622,-12.108479,6.56028,5
17623,20.67017,1.4537827,5
17624,47.843422,5.4801884,3
17625,56.10833,-5.90591,8
17626,-5.101409,23.774591,9
17627,30.73871,-42.36283,7
17628,-0.8013438,-2.765493,4
17629,18.639563,35.229595,3
17630,-15.358502,16.585964,9
17631,68.891624,-15.089221,0
17632,-8.406657,-3.9885695,3
17633,-2.1536012,29.189608,2
17634,11.801371,-24.174086,3
17635,24.480644,37.627033,5
17636,-18.76712,30.105068,4
17637,7.6091013,5.803001,1
17638,-18.156801,-4.4653955,8
17639,-2.7331898,9.732484,5
17640,-34.393677,12.323466,4
17641,0.98044455,24.869362,9
17642,8.592872,19.954237,4
17643,51.21081,-1.5977722,6
17644,11.306912,29.908886,8
17645,46.90595,-17.209509,6
17646,9.131907,34.24162,5
17647,26.034029,12.816302,4
17648,39.433434,7.7661424,1
17649,-15.531454,7.0870304,9
17650,1.2516718,5.4270334,2
17651,41.808163,-0.4159396,7
17652,-10.89843,-0.13656142,8
17653,-34.21453,19.270325,1
17654,49.07667,9.232236,4
17655,52.079067,-23.092297,2
17656,19.083385,31.741863,5
17657,19.48396,3.4052522,6
17658,-22.899035,-7.598282,0
17659,24.60051,-46.816174,3
17660,13.8413,13.283264,9
17661,-13.375662,16.76883,5
17662,-44.589993,7.70365,8
17663,56.118046,3.4034953,3
17664,32.048496,9.186379,8
17665,48.98906,9.191645,2
17666,20.320288,32.19528,6
17667,60.84569,-2.5590165,2
17668,-7.5086846,-14.364083,7
17669,32.773094,-26.661333,6
17670,44.22576,2.327575,2
17671,43.62924,-46.624596,2
17672,14.392182,32.45466,3
17673,10.18677,-3.7588942,1
17674,2.854593,0.34800088,9
17675,16.476477,4.8334,1
17676,-31.148483,19.244308,7
17677,13.157372,1.9844104,3
17678,35.15535,-39.93278,2
17679,-18.977116,8.783094,1
17680,39.741623,9.410221,3
17681,-13.890955,-5.1082954,5
17682,46.359444,-13.585621,0
17683,45.411133,28.341106,4
17684,55.390007,9.221958,7
17685,-10.601603,11.431596,5
17686,53.923626,-4.154263,8
17687,34.02795,24.194782,1
17688,27.502102,13.371858,1
17689,-2.3236895,15.440332,0
17690,18.377703,-31.268831,1
17691,38.97617,3.8418818,8
17692,31.622406,-36.535385,3
17693,8.90145,14.2540045,9
17694,0.8053526,25.830408,7
17695,52.523514,-32.141796,6
17696,11.763139,0.39105806,6
17697,11.120688,8.963851,3
17698,-4.2667418,8.208164,1
17699,17.03674,2.6757226,4
17700,-7.3514733,8.208345,2
17701,1.4574459,9.544036,9
17702,-7.0480566,-9.346143,4
17703,4.4423833,-17.555788,9
17704,-6.3235106,5.8987975,4
17705,22.665342,-4.5309873,5
17706,-1.3572099,28.945047,4
17707,9.16507,10.847485,5
17708,14.8673,28.165216,8
17709,-19.156828,23.88154,6
17710,16.168818,35.461773,3
17711,-34.36762,34.503696,8
17712,42.834385,9.603021,5
17713,21.734962,-2.8111708,0
17714,24.267942,35.184307,1
17715,-20.267231,24.58256,0
17716,35.263134,-12.384665,8
17717,20.030445,15.0452385,7
17718,27.786772,-4.81824,8
17719,-7.693635,14.539452,8
17720,45.841938,-4.9505644,1
17721,20.543388,24.717068,4
17722,-39.20512,19.383898,6
17723,18.776585,-0.17537834,2
17724,34.904247,1.8366622,8
17725,41.349094,-48.473625,6
17726,18.860657,8.413742,1
17727,22.733994,-3.8700137,8
17728,-45.874706,28.6471,8
17729,29.121874,-6.6571717,8
17730,-15.668929,10.24046,2
17731,-9.222801,2.47998,5
17732,54.70215,-2.7970142,3
17733,45.145954,9.855285,2
17734,-31.7275,-2.3757622,4
17735,16.270939,12.053151,9
17736,14.551784,17.734688,7
17737,48.66994,-25.060434,2
17738,4.018426,0.82088155,9
17739,-2.4641721,5.554283,9
17740,-7.562692,24.492554,4
17741,11.071209,-4.005223,5
17742,50.697945,4.524238,9
17743,22.276714,36.395744,2
17744,4.3340898,1.8874947,1
17745,63.13992,-22.830826,0
17746,45.026573,-60.546253,7
17747,-14.373236,8.247026,8
17748,11.00321,30.298374,5
17749,49.306496,-18.144728,3
17750,-20.82327,27.49327,8
17751,-30.712528,14.866903,1
17752,-9.897062,16.507574,3
17753,22.843061,2.4046652,0
17754,41.747948,3.3801947,6
17755,20.573769,25.549536,2
17756,-16.022608,-6.388978,9
17757,4.721943,35.146057,0
17758,-37.953922,23.723747,4
17759,16.751371,6.7588067,3
17760,48.650948,10.091027,2
17761,-26.787197,-3.3754299,3
17762,59.40418,-2.3352263,0
17763,-19.58768,18.303991,6
17764,48.772385,-57.25914,8
17765,24.89519,6.96659,4
17766,7.7532277,4.465731,4
17767,39.162582,-18.198364,0
17768,-17.248137,25.076704,5
17769,56.936806,-1.0362656,6
17770,34.869873,6.51783,2
17771,39.853695,10.400259,0
17772,62.746666,-2.278821,3
17773,-9.548519,9.345726,5
17774,-29.498606,12.171343,4
17775,-14.816546,3.9727707,4
17776,59.552998,-11.2392,3
17777,-11.5584135,11.578939,9
17778,-8.475453,4.2000484,0
17779,14.8924,28.77603,0
17780,-41.150284,16.818659,3
17781,-4.8232203,-11.60989,2
17782,11.958529,6.97513,1
17783,-1.2940967,31.399406,5
17784,-4.3139677,22.034477,7
17785,9.3353815,-9.731228,2
17786,-32.915813,-60.35604,0
17787,10.296419,25.61044,5
17788,-14.244338,-9.431249,8
17789,-32.35111,21.597866,0
17790,9.512219,31.981047,4
17791,14.910382,-3.6633,7
17792,-4.136889,0.8641047,8
17793,-8.224043,23.430563,9
17794,26.718964,2.1319861,4
17795,0.6760024,28.786072,9
17796,43.432465,40.409492,8
17797,-21.60384,-74.52458,0
17798,1.060739,2.6821082,9
17799,-20.475456,-3.9944887,8
17800,29.60446,-24.065838,8
17801,-8.437594,-6.9020605,8
17802,42.41287,-17.998333,2
17803,33.84672,-0.8927306,8
17804,-2.8941576,-6.0333505,7
17805,-6.2314005,4.472491,9
17806,19.263874,33.455326,3
17807,65.21083,-17.111515,0
17808,45.425606,37.819935,9
17809,6.9625397,16.248741,4
17810,30.11678,-11.017211,6
17811,33.075947,-16.406437,2
17812,27.995985,-45.25631,5
17813,43.76711,5.9629545,3
17814,-2.577177,11.867174,9
17815,11.415672,38.94639,2
17816,12.38628,31.914253,5
17817,-10.257287,-10.704721,7
17818,36.81719,1.7523879,5
17819,57.18596,-38.608677,3
17820,-17.708279,-4.946304,6
17821,-0.09304838,23.23741,9
17822,5.1860356,31.286085,7
17823,-3.2961853,34.47647,4
17824,23.905325,10.339054,0
17825,62.96764,-4.3642607,6
17826,23.741758,38.692833,7
17827,22.987978,31.986605,3
17828,-10.595934,-3.907611,0
17829,-23.420538,13.966334,4
17830,13.603719,-4.588843,4
17831,8.675521,3.7320206,9
17832,1.9000317,21.895124,7
17833,-0.95661706,27.450676,1
17834,-10.90329,3.429,9
17835,-0.24330832,13.264093,4
17836,17.628843,35.311195,1
17837,-1.5106499,27.961828,7
17838,-14.086025,0.44442222,9
17839,43.7843,3.689861,7
17840,-12.914356,5.043125,1
17841,-19.249388,18.188581,2
17842,50.241947,23.142662,2
17843,46.667255,-37.33209,6
17844,-4.7054944,25.8374,1
17845,16.008942,35.404045,7
17846,42.855484,-25.079693,2
17847,16.375689,10.8332405,1
17848,-2.7233922,28.31167,0
17849,-17.007864,1.7842243,9
17850,-17.0638,2.0024533,9
17851,23.426085,-6.261205,6
17852,-8.763038,5.9196057,7
17853,-19.056107,4.7337213,5
17854,7.626229,36.20545,8
17855,32.606323,9.049622,0
17856,58.68762,-10.49309,4
17857,5.4551096,3.1924758,1
17858,-19.835499,-1.308959,4
17859,17.01694,-4.7628355,4
17860,-34.425564,12.694691,7
17861,13.743219,30.630527,2
17862,22.041252,40.232235,6
17863,34.10389,-46.081768,2
17864,5.890178,7.663434,5
17865,-29.616869,-44.97356,0
17866,-3.9702616,9.141547,1
17867,-40.852562,20.696716,2
17868,-15.201202,15.193827,9
17869,16.690449,34.08034,0
17870,-8.948485,30.722345,6
17871,-33.5002,12.38776,8
17872,2.4918313,35.46275,3
17873,37.484768,7.0552716,4
17874,32.625973,36.284527,7
17875,-0.77765256,10.392126,5
17876,-14.641007,13.579401,7
17877,-3.7971053,29.15828,3
17878,16.952213,34.90948,8
17879,60.6837,-22.711824,6
17880,4.9716,0.4886625,9
17881,59.109467,2.4367685,0
17882,-9.054066,11.950633,9
17883,-18.143114,14.087103,7
17884,42.46798,10.389923,8
17885,22.493292,10.243615,9
17886,40.422626,-29.023298,2
17887,7.473771,3.425965,1
17888,-9.099178,-14.114561,1
17889,41.619164,-34.254913,6
17890,-43.406612,28.552862,0
17891,56.745296,-19.162333,5
17892,20.14064,15.596563,9
17893,7.0117846,14.253442,8
17894,-31.18838,10.079333,8
17895,-14.93935,11.56329,7
17896,11.856936,6.8587027,1
17897,-24.71064,18.50454,7
17898,46.509624,-26.146696,6
17899,18.324568,37.110355,7
17900,45.149147,2.2788832,0
17901,20.062025,12.3223095,7
17902,49.52766,10.039006,3
17903,14.836746,29.013544,1
17904,44.102325,-15.890937,6
17905,-43.42171,28.488237,0
17906,-1.5029372,22.517471,5
17907,-5.2835484,33.128246,0
17908,12.447661,34.506268,1
17909,-11.013477,-7.055917,4
17910,48.76211,-24.834978,3
17911,-26.987827,-7.445822,6
17912,-11.4195,13.178803,9
17913,63.241425,-4.319023,0
17914,-0.265685,30.895603,0
17915,50.306103,8.9179735,0
17916,36.71462,12.144228,6
17917,-8.339649,-15.138738,1
17918,33.792088,-32.457706,6
17919,-12.315652,31.42146,4
17920,-31.478157,24.346556,0
17921,-66.36848,-11.208401,8
17922,-21.616034,23.49935,4
17923,29.370028,-13.57466,6
17924,5.318808,-2.760998,2
17925,50.20098,8.839417,0
17926,-30.799374,17.493639,7
17927,-11.554938,-1.631632,7
17928,-34.906494,8.175115,7
17929,53.539886,5.6520286,7
17930,40.44449,31.323547,2
17931,45.81128,-22.068375,6
17932,15.659016,10.2764435,1
17933,26.303385,12.668017,1
17934,-17.271023,3.782276,9
17935,33.063717,20.673473,9
17936,59.343937,-20.712273,6
17937,26.063347,-6.6443048,4
17938,-6.514944,28.509682,7
17939,59.307247,-17.805729,3
17940,39.443493,3.2126808,2
17941,17.40242,33.88054,3
17942,2.4101562,33.00368,4
17943,-11.499998,-4.2815146,6
17944,-14.730451,-7.439376,0
17945,-18.250961,-4.488074,6
17946,-11.219682,11.771199,9
17947,18.339266,37.218227,7
17948,22.07932,35.00451,3
17949,-8.287741,-1.5198791,7
17950,58.8391,-9.47821,6
17951,-8.998944,17.7306,5
17952,-5.3433776,17.471254,5
17953,-29.434652,15.739074,9
17954,31.858816,-40.958477,1
17955,46.47516,-13.524081,0
17956,-9.745534,16.330612,6
17957,33.503796,-64.48008,2
17958,4.412123,-18.453737,3
17959,-20.33084,-4.097184,0
17960,46.6318,-17.494907,3
17961,47.129868,-13.0037,0
17962,-21.618874,19.296171,1
17963,17.876007,27.743969,5
17964,-4.8770714,12.756154,1
17965,-21.647524,19.40453,1
17966,19.883972,6.409087,2
17967,4.0682154,0.89014477,5
17968,41.95582,-9.216887,9
17969,16.99397,8.899408,0
17970,23.326202,-8.822647,3
17971,-26.200182,13.137911,7
17972,38.738316,8.181705,3
17973,-19.51968,5.437746,4
17974,-5.617335,6.6218204,5
17975,22.703276,2.7068853,3
17976,22.456396,38.146156,2
17977,32.721645,9.0724325,0
17978,16.696833,34.975693,3
17979,12.747387,10.344969,1
17980,12.126448,30.557178,5
17981,4.287308,34.88152,6
17982,-9.16572,23.180454,1
17983,16.099972,9.692631,4
17984,-1.5660532,13.233923,9
17985,42.552406,-34.80968,6
17986,55.77967,-15.942483,4
17987,-3.75427,11.496171,5
17988,-1.3416691,-15.6476965,5
17989,12.089745,34.388226,2
17990,20.67578,25.499207,5
17991,56.794918,1.6660312,2
17992,-18.28824,2.8147006,4
17993,20.270569,37.708447,7
17994,36.05742,-44.73806,5
17995,8.472681,39.317852,3
17996,-18.732162,1.3978968,8
17997,47.91183,5.605317,3
17998,-4.7277412,25.578804,7
17999,22.865976,5.128219,4
18000,-38.371502,-15.414288,2
18001,23.495329,-16.439718,1
18002,17.737017,-56.29134,3
18003,-13.378758,-54.130844,1
18004,19.672375,-77.177765,4
18005,-32.408512,-41.088337,1
18006,-42.367687,-12.369624,1
18007,-46.568764,-25.649834,0
18008,-66.50572,-3.5272353,6
18009,-47.700733,-24.885904,1
18010,-1.5030695,-80.139206,6
18011,14.207161,-72.84855,2
18012,-46.95882,12.007895,0
18013,5.640774,-72.15018,6
18014,9.906109,-26.85485,4
18015,-61.376526,15.159714,6
18016,-15.028116,-63.87879,6
18017,-67.22083,-12.363345,8
18018,49.214073,-6.14977,9
18019,-45.61164,-26.037712,9
18020,-10.428073,-36.186646,1
18021,-14.078669,-19.632294,3
18022,-20.823317,-17.001017,2
18023,22.129639,-39.175045,4
18024,10.582986,-41.125263,0
18025,7.694855,-52.02799,1
18026,-61.70467,-20.334778,1
18027,-40.730915,-12.042102,4
18028,-6.2806506,-44.98521,1
18029,21.624481,-49.843975,5
18030,3.4259796,-22.29607,1
18031,42.2106,46.6727,6
18032,-47.25436,-39.21537,7
18033,-23.066828,29.531206,8
18034,5.91717,-73.80263,7
18035,-73.23277,-20.89407,3
18036,-70.3273,-33.88607,5
18037,-34.68297,-69.899635,8
18038,-19.44833,-55.077065,8
18039,-34.06506,-0.2997419,8
18040,-54.26095,-7.5112333,9
18041,-17.495607,-77.883644,8
18042,-46.05933,19.176224,5
18043,-38.98576,-10.888179,3
18044,-56.063015,-38.2772,2
18045,-36.591473,-14.076727,1
18046,-41.377743,-29.827888,7
18047,0.37970892,-27.656214,3
18048,-38.19384,-5.388321,1
18049,1.131674,-66.44343,8
18050,-57.30715,17.813854,3
18051,-73.52748,-12.990072,2
18052,-23.781977,-39.47908,2
18053,42.896313,17.075039,6
18054,14.688394,-54.05458,7
18055,11.717351,-34.34324,4
18056,-66.57889,-3.7782578,6
18057,-71.73622,-2.0513744,3
18058,-35.886223,-23.107073,9
18059,-31.181803,-41.251255,7
18060,18.5017,-55.74765,1
18061,-47.57839,-27.112244,8
18062,-58.268272,-44.254105,6
18063,-37.062996,-35.998043,6
18064,-30.707993,-66.29648,8
18065,-14.265748,-77.15713,7
18066,-70.72356,-17.154552,0
18067,-69.021706,-33.739025,9
18068,-63.43755,-20.246708,1
18069,3.304602,-66.670204,7
18070,20.013767,-43.85815,9
18071,-66.993866,6.05536,9
18072,-18.129505,-57.657063,7
18073,-16.649351,-69.00872,5
18074,53.622,20.507309,5
18075,-32.42253,-41.13672,7
18076,-60.979183,19.241999,1
18077,-55.214214,15.98101,8
18078,7.7285147,-16.9042,8
18079,2.1537473,-67.641014,0
18080,-71.64915,-2.178336,8
18081,-27.753218,-33.034576,3
18082,3.7359936,-30.182396,2
18083,23.407194,-33.06849,1
18084,-27.721344,-64.6366,6
18085,-14.443345,-45.42191,3
18086,-68.38415,-25.661802,4
18087,51.663982,38.200974,5
18088,-68.341194,-16.494608,3
18089,-52.355392,-41.258194,0
18090,-36.410625,-22.669235,1
18091,-55.02804,7.588162,9
18092,-67.15964,-12.664142,6
18093,-73.31526,-20.872473,8
